id,name,tamil,category,type,price_rs,mrp_rs,wholesale_rs,unit,pack,in_stock
746,VIM GEL 15RS CASE(36),விம் டிசூல் 15₹ பெட்ழ(36),Home Care,dishwash,500.0,540.0,498.0,Case,36,Yes
744,VIM GEL 55RS,விம் டிசூல் 55₹,Home Care,dishwash,52.0,55.0,52.0,1 unit,,Yes
2043,WAX,,Home Care,match,10.0,,8.0,1 unit,,Yes
1142,WAX (6*1),வெக்ஸ்(6*1),Home Care,match,50.0,60.0,46.0,1 unit,,Yes
1549,WAX 2ND [10],,Home Care,match,430.0,600.0,425.0,1 unit,10,Yes
1511,WAX [10*1],,Home Care,match,85.0,100.0,82.0,1 unit,,Yes
2143,WHATS LIQUID 1L,,Home Care,generic,65.0,100.0,60.0,1 L,,Yes
1402,WOOD WAX (10*1),வுட் வெக்ஸ் (10*1),Home Care,match,125.0,140.0,90.0,1 unit,,Yes
2204,WOPPER LIQUID 1TR,,Home Care,generic,90.0,160.0,90.0,1 unit,,Yes
1227,1 TO 3 MASALA 10RS SAR,1-3 மசாலா 10₹ சரம்,Masala & Spices,spice,75.0,100.0,80.0,Strip,,Yes
408,65 MASALA 10RS,65 மசாலா 10₹,Masala & Spices,spice,80.0,100.0,76.0,1 unit,,Yes
636,65 MASALA 50G,65 மசாலா 50கி,Masala & Spices,spice,22.0,34.0,21.0,50 g,,Yes
638,65 MASALA 50G KATTU,65 மசாலா 50கி கட்டு,Masala & Spices,spice,530.0,680.0,520.0,50 g,,Yes
637,65 MASALA 50G SARAM,65 மசாலா 50கி சரம்,Masala & Spices,spice,208.0,340.0,204.0,50 g,,Yes
358,65 MASALA 5RS,65 மசாலா 5₹,Masala & Spices,spice,40.0,50.0,38.0,1 unit,,Yes
415,AA PERUNGAYATHOOL 10RS,ஏஏ பெருஹ்காயத்துஸள் 10₹,Masala & Spices,spice,100.0,120.0,85.0,1 unit,,Yes
2079,AACHI MASALA  5RS,,Masala & Spices,spice,39.0,50.0,38.0,1 unit,,Yes
2081,AACHI MASALA 10RS,,Masala & Spices,spice,80.0,100.0,76.0,1 unit,,Yes
2080,AACHI MASALA 12RS,,Masala & Spices,spice,92.0,120.0,90.0,1 unit,,Yes
366,AACHI PERTHOOL 2RS KATTU,ஆச்சி பெரு.துஸள் 2₹ கட்டு,Masala & Spices,spice,780.0,1000.0,770.0,Bundle,,Yes
1213,AACHI THOOL 10RS SAR,ஆச்சி துஸள் 10₹ சரம்,Masala & Spices,spice,82.0,100.0,75.0,Strip,,Yes
2039,AACHI THOOL 500G,ஆச்சி துஸள் 500கி,Masala & Spices,spice,180.0,350.0,170.0,500 g,,Yes
992,AACHI THOOL 50G KATTU,ஆச்சி துஸள் 50கி கட்டு,Masala & Spices,spice,340.0,440.0,330.0,50 g,,Yes
2227,ABISAGA PODI,,Masala & Spices,spice,12.0,,10.0,1 unit,,Yes
1365,AJINO MOTTO KG,,Masala & Spices,generic,180.0,200.0,175.0,1 unit,,Yes
1025,ASSORTED PICKLE CASE[30],அசார்டட் ஊருகாய் பெட்ழ(30),Masala & Spices,pickle,1140.0,1800.0,1120.0,Case,30,Yes
1026,ASSORTED PICKLE KATTU,அசார்டட் ஊருகாய் கட்டு,Masala & Spices,pickle,45.0,60.0,45.0,Bundle,,Yes
648,BAJJI MAAVU SAKTHI,,Masala & Spices,generic,28.0,40.0,26.0,1 unit,,Yes
72,BLACK SALT,கருப்பு உப்பு,Masala & Spices,salt,60.0,75.0,50.0,1 unit,,Yes
1479,BLEACHING POWDER,பிளிச்சிஹ் பவுடர்,Masala & Spices,spice,36.0,100.0,35.0,1 unit,,Yes
411,BRIYANI MASALA 12RS,பிரியாணி மசாலா 12₹,Masala & Spices,spice,95.0,150.0,90.0,1 unit,,Yes
630,BRIYANI MASALA 50G,பிரியாணி மசாலா 50கி,Masala & Spices,spice,27.0,46.0,26.0,50 g,,Yes
360,BRIYANI MASALA 5RS,பிரியாணி மசாலா 5₹,Masala & Spices,spice,40.0,50.0,38.0,1 unit,,Yes
2179,CHILLI  SAUCE 25RS,,Masala & Spices,spice,21.0,25.0,20.0,1 unit,,Yes
998,CHINGLES BLUE,,Masala & Spices,spice,122.0,150.0,120.0,1 unit,,Yes
997,CHINGLES GREEN,,Masala & Spices,spice,122.0,150.0,120.0,1 unit,,Yes
996,CHINGLES ROSE,,Masala & Spices,spice,122.0,150.0,128.0,1 unit,,No
923,CIN BLACK 10RS CASE[18],சின்தால் கருப்பு 10₹ பெட்ழ(18),Masala & Spices,generic,1850.0,2160.0,1840.0,Case,18,Yes
924,CIN BLACK 10RS KATTU,சின்தால் கருப்பு 10₹ கட்டு,Masala & Spices,generic,108.0,120.0,105.0,Bundle,,Yes
925,CIN BLACK 10RS PC,சின்தால் கருப்பு 10₹,Masala & Spices,generic,9.0,10.0,8.9,Piece,,Yes
939,CIN BLACK RS 45,சின்தால் கருப்பு 45₹,Masala & Spices,generic,44.0,45.0,42.0,1 unit,,Yes
920,CIN BLUE 10RS CASE[18],சின்தால் நீலம் 10₹ கெஸ்(18),Masala & Spices,generic,1850.0,2160.0,1845.0,Case,18,Yes
921,CIN BLUE 10RS KATTU,சின்தால் நீலம் 10₹ கட்டு,Masala & Spices,generic,108.0,120.0,105.0,Bundle,,Yes
922,CIN BLUE 10RS PC,சின்தால் நீலம் 10₹,Masala & Spices,generic,9.0,10.0,8.9,Piece,,Yes
937,CIN BLUE 45RS PC,சின்தால் நீலம் 45₹,Masala & Spices,generic,43.0,45.0,42.0,Piece,,Yes
903,CIN RED 10RS,சின்தால் சிவப்பு 10₹,Masala & Spices,generic,9.0,10.0,8.9,1 unit,,Yes
901,CIN RED 10RS CAS[10],சின்தால் சிவப்பு 10₹ கெஸ்(10),Masala & Spices,generic,2050.0,2400.0,2040.0,1 unit,10,Yes
902,CIN RED 10RS [24PC],சின்தால் சிவப்பு 10₹ (24),Masala & Spices,generic,215.0,240.0,210.0,24 pc,,Yes
2131,CIN RED 62RS,சின்தால் சிவப்பு ₹62,Masala & Spices,generic,60.0,78.0,59.0,1 unit,,Yes
941,CIN RED RS 30,சின்தால் சிவப்பு ₹30,Masala & Spices,generic,29.0,30.0,28.0,1 unit,,Yes
943,CIN RED RS 40,சின்தால் சிவப்பு ₹40,Masala & Spices,generic,38.0,46.0,37.5,1 unit,,Yes
940,CIN RED RS37 CASE[200],சின்தால் சிவப்பு ₹37 பெட்ழ(200),Masala & Spices,generic,6670.0,7400.0,6660.0,Case,200,Yes
942,CIN RED RS46 CASE[160],சின்தால் சிவப்பு ₹46 (160),Masala & Spices,generic,6680.0,7360.0,6670.0,Case,160,Yes
917,CIN YEL 10RS CASE[18],சின்தால் மஞ்சள் 10₹ கெஸ்(18),Masala & Spices,generic,1850.0,2160.0,1840.0,Case,18,Yes
918,CIN YEL 10RS KATTU,சின்தால் மஞ்சள 10₹ கட்டு,Masala & Spices,generic,108.0,120.0,105.0,Bundle,,Yes
919,CIN YEL 10RS PC,சின்தால் மஞ்சள 10₹,Masala & Spices,generic,9.0,10.0,8.9,Piece,,Yes
938,CIN YEL RS 45,சின்தால் மஞ்சள் 45₹,Masala & Spices,generic,43.0,45.0,42.0,1 unit,,Yes
452,COL SALT 10RS,கொல்.சால்ட் 10₹,Masala & Spices,salt,9.5,10.0,9.0,1 unit,,Yes
450,COL SALT 10RS KATTU,கொல். உப்பு 10₹ கட்டு,Masala & Spices,salt,110.0,120.0,105.0,Bundle,,Yes
456,COL SALT 20RS,கொல்.சால்ட் 20₹,Masala & Spices,salt,19.0,20.0,18.0,1 unit,,Yes
457,COL SALT 20RS KATTU,கொல்.சால்ட் 20₹ கட்டு,Masala & Spices,salt,216.0,220.0,214.0,Bundle,,Yes
460,COL SALT 61RS KATTU,கொல்.சால்ட் 61₹ கட்டு,Masala & Spices,salt,670.0,732.0,670.0,Bundle,,Yes
461,COL SALT 84RS,கொல்.சால்ட் 84₹,Masala & Spices,salt,80.0,84.0,70.0,1 unit,,Yes
1045,CRYSTAL SALT AYNG PC,கிரிஸ்டல் உப்பு,Masala & Spices,salt,8.75,20.0,10.0,Piece,,Yes
1043,CRYSTAL SALT BAG AYN [25],கிரிஸ்டல் உப்பு பை(25),Masala & Spices,salt,230.0,500.0,250.0,Bag,25,Yes
615,CURRY MASALA 50G,கறிமசாலா 50கிராம்,Masala & Spices,spice,20.0,30.0,19.0,50 g,,No
617,CURRY MASALA 50G KATTU,கறிமசாலா 50கிராம் கட்டு,Masala & Spices,spice,375.0,600.0,370.0,50 g,,Yes
616,CURRY MASALA 50G SARAM,கறிமசாலா 50கிராம் சரம்,Masala & Spices,spice,190.0,300.0,186.0,50 g,,Yes
1156,D.S PODI [20],ழ.எஸ் பொழ(20),Masala & Spices,spice,165.0,200.0,160.0,1 unit,20,Yes
1129,ELAICHI OSH 1RS,ஏலக்காய் 1₹,Masala & Spices,spice,65.0,100.0,60.0,1 unit,,Yes
1544,G.R.B PULI 10RS,,Masala & Spices,pickle,100.0,120.0,96.0,1 unit,,Yes
652,GARAM 200G,கரம் 200கி,Masala & Spices,spice,90.0,152.0,85.0,200 g,,Yes
653,GARAM 200G SARAM,கரம் 200கி சரம்,Masala & Spices,spice,420.0,760.0,410.0,200 g,,Yes
633,GARAM 50G,கரம் 50கி,Masala & Spices,spice,23.0,38.0,22.0,50 g,,Yes
635,GARAM 50G KATTU,கரம் 50கி கட்டு,Masala & Spices,spice,480.0,760.0,470.0,50 g,,Yes
634,GARAM 50G SARAM,கரம் 50கி சரம்,Masala & Spices,spice,260.0,380.0,250.0,50 g,,Yes
361,GARAM 5RS,கரம் 5₹,Masala & Spices,spice,40.0,50.0,38.0,1 unit,,Yes
412,GARAM MASALA 12RS,கரம் மசாலா 12₹,Masala & Spices,spice,92.0,120.0,90.0,1 unit,,No
1027,GARLIC PICKLE CASE[18],பூண்டு ஊருகாய் பெட்ழ(18),Masala & Spices,pickle,1140.0,1800.0,1120.0,Case,18,Yes
1028,GARLIC PICKLE KATTU,பூண்டு ஊருகாய் கட்டு,Masala & Spices,pickle,75.0,100.0,80.0,Bundle,,Yes
1029,GARLIC PICKLE SAR,பூண்டு ஊருகாய் சரம்,Masala & Spices,pickle,16.0,20.0,15.0,Strip,,Yes
1576,GOPAL PALPODI,,Masala & Spices,spice,8.0,10.0,8.0,1 unit,,Yes
1333,GOPAL PALPODI KATTU[50],கொபால் பல்பொழ கட்டு(50),Masala & Spices,spice,405.0,500.0,400.0,Bundle,50,Yes
991,GOPURAM MANJATHOOL 50G,கொபுரம் ம.துஸள் 50கி,Masala & Spices,spice,50.0,100.0,55.0,50 g,,Yes
1307,JEERAGAM KG,சீரகம்,Masala & Spices,spice,340.0,600.0,330.0,1 unit,,Yes
210,KAANJAMILAGA 5RS,கா.மிளகாய் 5₹,Masala & Spices,pickle,42.0,60.0,42.0,1 unit,,Yes
1323,KAANJAMILAGAI L15 KG,கா.மிளகாய்,Masala & Spices,spice,300.0,350.0,280.0,15 kg,,Yes
1347,KAARATHOOL 10RS SAR,காரத்துஸள் 10₹ சரம்,Masala & Spices,spice,78.0,100.0,76.0,Strip,,Yes
649,KAARATHOOL 500G SAKTHI,காரத்துஸள் 500கி சக்தி,Masala & Spices,spice,111.0,,140.0,500 g,,Yes
608,KAARATHOOL 50G,காரத்துஸள் 50கிராம்,Masala & Spices,spice,20.0,25.0,19.0,50 g,,Yes
607,KAARATHOOL 50G KATTU,காரத்துஸள் 50கிராம் கட்டு,Masala & Spices,spice,330.0,500.0,320.0,50 g,,Yes
606,KAARATHOOL 50G SARAM,காரத்துஸள் 50கிராம் சரம்,Masala & Spices,spice,170.0,250.0,160.0,50 g,,Yes
1518,KAARATHOOL 5RS SARAM,காரத்துஸள் 5₹ சரம்,Masala & Spices,spice,40.0,,38.0,Strip,,Yes
1348,KAARATHOOL KATTU[5],காரத்துஸள் கட்டு(5),Masala & Spices,spice,380.0,500.0,375.0,Bundle,5,Yes
1298,KANJU VATHAL 10RS [20],கஞ்சி வத்தல் 10₹(20),Masala & Spices,spice,160.0,200.0,160.0,1 unit,20,Yes
2269,KASHMIR CHILLI 15RS,,Masala & Spices,spice,130.0,200.0,125.0,1 unit,,Yes
2050,KASTHURI MANJATHOOL 25RS,,Masala & Spices,spice,20.0,25.0,18.5,1 unit,,Yes
2029,KOMBU MANJAL,,Masala & Spices,spice,240.0,300.0,225.0,1 unit,,Yes
364,KULAMBU THOOL 10RS,குர்ம்புத்துஸள் 10₹,Masala & Spices,spice,85.0,100.0,82.0,1 unit,,Yes
362,KULAMBU THOOL 5RS,குர்ம்பு துஸள் 5₹,Masala & Spices,spice,45.0,50.0,42.0,1 unit,,Yes
417,KULAMBUTHOOL 50G  KATTU,குர்ம்புத்துஸள் 50கிராம் கட்டு,Masala & Spices,spice,265.0,400.0,262.0,50 g,,Yes
416,KULAMBUTHOOL 50G  SARAM,குர்ம்புத்துஸள் 50கிராம் சரம்,Masala & Spices,spice,170.0,200.0,165.0,50 g,,Yes
217,KULI MANJAL 5RS,குள மஞ்சள் 5₹,Masala & Spices,spice,42.0,60.0,40.0,1 unit,,Yes
1244,L.G THOOL 50G,,Masala & Spices,spice,70.0,85.0,68.0,50 g,,Yes
1392,MALLI DHANIYA KG,மல்லி தணியா,Masala & Spices,spice,170.0,200.0,165.0,1 unit,,Yes
371,MALLI THOOL 10RS,மல்லி தூள் 10₹,Masala & Spices,spice,75.0,100.0,85.0,1 unit,,Yes
650,MALLI THOOL 500G,மல்லித்துஸள் 500கி,Masala & Spices,spice,0.0,,,500 g,,Yes
609,MALLI THOOL 50G,மல்லித்துஸள்,Masala & Spices,spice,13.0,16.0,12.0,50 g,,Yes
611,MALLI THOOL 50G KATTU,மல்லித்துஸம் 50கிராம் கட்டு,Masala & Spices,spice,180.0,320.0,175.0,50 g,,Yes
610,MALLI THOOL 50G SARAM,மல்லித்துஸள் 50கிராம் சரம்,Masala & Spices,spice,90.0,200.0,88.0,50 g,,Yes
353,MALLI THOOL 5RS,மல்லி தூள் 5₹,Masala & Spices,spice,40.0,50.0,38.0,1 unit,,Yes
2221,MANGO PICKLE 5KG,,Masala & Spices,pickle,330.0,400.0,320.0,5 kg,,Yes
418,MANJA THOOL AACHI 50G SARAM,ம.துஸள் ஆச்சி 50கிராம் சரம்,Masala & Spices,spice,130.0,200.0,125.0,50 g,,Yes
419,MANJA THOOL AACHI 5OG  KATTU,ம.துஸள் ஆச்சி 50கிராம் கட்டு,Masala & Spices,spice,260.0,300.0,240.0,Bundle,,Yes
224,MANJA VATHAL 5RS,மஞ்ச வத்தல் 5₹,Masala & Spices,spice,58.0,75.0,58.0,1 unit,,Yes
405,MANJATHOOL 10RS,ம.துுஸள் 10₹,Masala & Spices,spice,75.0,100.0,76.0,1 unit,,Yes
651,MANJATHOOL 500G,ம.துஸள் 500கி,Masala & Spices,spice,200.0,,112.0,500 g,,Yes
356,MANJATHOOL 5RS,ம.துுஸள் 5₹,Masala & Spices,spice,40.0,50.0,38.0,1 unit,,Yes
605,MANJATHOOL SAKTHI 50G,ம.துஸள் சக்தி 50கிராம்,Masala & Spices,spice,8.0,20.0,12.0,50 g,,Yes
604,MANJATHOOL SAKTHI 50G KATTU,ம.துஸள் சக்தி 50கிராம் கட்டு,Masala & Spices,spice,270.0,400.0,260.0,50 g,,Yes
603,MANJATHOOL SAKTHI 50G SARAM,ம.துஸள் சக்தி 50கிராம் சரம்,Masala & Spices,spice,140.0,,135.0,50 g,,Yes
569,MARIE JEERA 10RS,,Masala & Spices,biscuit,9.5,10.0,9.0,1 unit,,Yes
184,MASALA MANILA 5RS,மசாலா மணிலா 5₹,Masala & Spices,spice,42.0,60.0,40.0,1 unit,,Yes
242,MASALA MANILAPAYIR 1KG,மசாலா மணிலாபயிர் 1கி,Masala & Spices,spice,180.0,200.0,175.0,1 kg,,Yes
1073,MASALA PACHA.PAYIR KG,மசாலா ப.பயிறு கி,Masala & Spices,spice,150.0,200.0,145.0,1 unit,,Yes
1524,MILAGU,மிளகு,Masala & Spices,generic,790.0,1000.0,820.0,1 unit,,Yes
1344,MILAGU 250G,மிளகு 250கிராம்,Masala & Spices,generic,155.0,200.0,152.0,250 g,,Yes
2028,MILAGU 50G [20],,Masala & Spices,generic,740.0,,720.0,50 g,20,Yes
205,MILAGU 5RS,மிளகு 5₹,Masala & Spices,generic,42.0,60.0,42.0,1 unit,,Yes
207,MILAGU SEERAGAM 5RS,மிளகு சீரகம் 5₹,Masala & Spices,generic,42.0,60.0,42.0,1 unit,,Yes
639,MILAGU THOOL 50G,மிளக துஸள் 50கி,Masala & Spices,spice,45.0,65.0,40.0,50 g,,Yes
641,MILAGU THOOL 50G KATTU,மிளக துஸள் 50கி கட்டு,Masala & Spices,spice,800.0,1300.0,780.0,50 g,,Yes
640,MILAGU THOOL 50G SARAM,மிளக துஸள் 50கி சரம்,Masala & Spices,spice,400.0,650.0,390.0,50 g,,Yes
1197,MILLAKAI THOOL KG,மிளகாய்துஸள்,Masala & Spices,spice,152.0,250.0,160.0,1 unit,,Yes
2275,NIRAI PICKLE 80RS,,Masala & Spices,pickle,80.0,,70.0,1 unit,,Yes
66,OHMS CHILLI,ஓம்ஸ் மிளகாய்,Masala & Spices,spice,50.0,,45.0,1 unit,,Yes
1071,OOM PODI KG,ஓம்பொழ 1கி,Masala & Spices,spice,115.0,150.0,110.0,1 unit,,Yes
23,PACHARASI KRISHNA,ப.அரிசி கிருஷ்ணா,Masala & Spices,pickle,45.0,60.0,42.0,1 unit,,Yes
1135,PARRY SUGAR 1KG PKT,பாரி சர்க்கரை 1கி பாக்.,Masala & Spices,sugar,60.0,75.0,59.0,1 kg,,Yes
1565,PARRY SUGAR 200G,பாரி சர்க்கரை 200கி,Masala & Spices,sugar,12.0,20.0,12.5,200 g,,Yes
1143,PARRY SUGAR 200G BAG[125],சர்க்கரை 200கி பை(125),Masala & Spices,sugar,1350.0,3000.0,1340.0,200 g,125,Yes
2010,PARRY SUGAR 25KG,,Masala & Spices,sugar,1060.0,2000.0,1050.0,25 kg,,Yes
1508,PARRY SUGAR 500G,பாரி சர்க்கரை 500கி,Masala & Spices,sugar,30.0,100.0,29.0,500 g,,Yes
363,PEPPER 6RS,மிளகு 6₹,Masala & Spices,spice,50.0,60.0,45.0,1 unit,,Yes
414,PEPPER MASALA 10RS,பெப்பர் மசாலா 10₹,Masala & Spices,spice,78.0,100.0,80.0,1 unit,,Yes
1610,PER . THOOL 10RS,பெரு.துஸள் 10₹,Masala & Spices,spice,95.0,120.0,92.0,1 unit,,Yes
2267,PER .THOOL TT  2RS,,Masala & Spices,spice,35.0,40.0,30.0,1 unit,,Yes
2027,PER JEERAGAM 50G  [20],,Masala & Spices,spice,160.0,200.0,150.0,50 g,20,Yes
2192,PER THOOL AARAM 1RS,,Masala & Spices,spice,15.0,20.0,12.0,1 unit,,Yes
2193,PER THOOL AARAM 1RS [10],,Masala & Spices,spice,120.0,200.0,110.0,1 unit,10,Yes
365,PER.THOOL 2RS SARAM,பெரு.துஸள் 2₹ சரம்,Masala & Spices,spice,32.0,40.0,32.0,Strip,,Yes
1372,PERU JEERAGAM KG,பெருஞ்சீரகம்,Masala & Spices,spice,190.0,400.0,180.0,1 unit,,Yes
420,PERUNG THOOL 79RS,பெரு.துஸள் 79₹,Masala & Spices,spice,60.0,79.0,55.0,1 unit,,Yes
1201,PERUNGAYAM G.D 2RS SAR,,Masala & Spices,spice,32.0,40.0,30.0,Strip,,Yes
1200,PERUNGAYAM G.D KATTU[10],,Masala & Spices,spice,310.0,400.0,300.0,Bundle,10,Yes
645,PERUNJEERAGA PODI 50G,பெருஞ்சரக பொழ 50கி,Masala & Spices,spice,15.0,24.0,14.0,50 g,,Yes
647,PERUNJEERAGA PODI 50G KATTU,பெருஞ்சரக பொழ 50கி கட்டு,Masala & Spices,spice,270.0,480.0,265.0,50 g,,Yes
646,PERUNJEERAGA PODI 50G SARAM,பெருஞ்சரக பொழ 50கி சரம்,Masala & Spices,spice,140.0,240.0,135.0,50 g,,Yes
17,PONMANI  A. MALLI[26],பொன்மனி ஏ.மல்லி(26),Masala & Spices,spice,980.0,1000.0,980.0,1 unit,26,Yes
24,PONMANI A. MALLI 1KG,பொன்மனி,Masala & Spices,spice,45.0,60.0,40.0,1 kg,,Yes
225,POONDU VATHAL 5RS,பூண்டு வத்தல் 5₹,Masala & Spices,spice,58.0,75.0,58.0,1 unit,,Yes
2159,POPCORN SALTED 5RS,,Masala & Spices,chips,55.0,60.0,54.0,1 unit,,Yes
2245,POWDER SALT 1/2 PC,பவுடர் உப்பு 1ஃ2,Masala & Spices,salt,7.0,10.0,6.0,2 pc,,Yes
2078,POWDER SALT 1/2 [50],பவுடர் உப்பு 1ஃ2 பை(50),Masala & Spices,salt,260.0,500.0,250.0,1 unit,50,Yes
1044,POWDER SALT AYNG BAG[25],பவுடர் உப்பு பை(25),Masala & Spices,salt,240.0,625.0,260.0,Bag,25,Yes
1046,POWDER SALT AYNG PC,பவுடர் உப்பு,Masala & Spices,salt,9.5,30.0,9.0,Piece,,Yes
2049,POYERA PALPODI,,Masala & Spices,spice,200.0,250.0,195.0,1 unit,,Yes
1602,PRIYA MASALA 10RS,,Masala & Spices,spice,75.0,100.0,75.0,1 unit,,Yes
1601,PRIYA MASALA 5RS,,Masala & Spices,spice,45.0,60.0,42.0,1 unit,,Yes
1547,PULI JAM 1RS,,Masala & Spices,pickle,19.0,24.0,19.0,1 unit,,Yes
369,PULI SADHAM 10RS,புளிசாதம் 10₹,Masala & Spices,pickle,100.0,,99.0,1 unit,,Yes
1312,PULI [NO.1] KG,புளி தொசை (நெ.1) 1கி,Masala & Spices,pickle,120.0,250.0,120.0,1 unit,,Yes
1520,PULIMARK 100GM,,Masala & Spices,pickle,20.0,40.0,19.0,100 g,,Yes
2069,PULIMARK 3RS,,Masala & Spices,pickle,45.0,60.0,43.0,1 unit,,Yes
1530,PULIMARK 5RS SAR,,Masala & Spices,pickle,65.0,75.0,60.0,Strip,,Yes
351,PULISADHAM 5RS,புளிசாதம் 5₹,Masala & Spices,pickle,40.0,50.0,38.0,1 unit,,No
2008,RAGI 500G SAKTHI,,Masala & Spices,generic,35.0,49.0,34.0,500 g,,Yes
406,RASAM 10RS,ரசம் 10₹,Masala & Spices,spice,80.0,100.0,76.0,1 unit,,Yes
621,RASAM 50G,ரசம் 50கி,Masala & Spices,spice,26.0,35.0,25.0,50 g,,Yes
623,RASAM 50G KATTU,ரசம் 50கி கட்டு,Masala & Spices,spice,480.0,700.0,478.0,50 g,,Yes
622,RASAM 50G SARAM,ரசம் 50கி சரம்,Masala & Spices,spice,243.0,350.0,240.0,50 g,,Yes
349,RASAM 5RS,ரசம் 5₹,Masala & Spices,spice,40.0,50.0,38.0,1 unit,,Yes
2220,RUSK THOOL,,Masala & Spices,biscuit,100.0,150.0,90.0,1 unit,,Yes
171,SALT BISCUIT 1RS,சால்ட் பிஸ்கட் 1₹,Masala & Spices,biscuit,15.0,20.0,15.0,1 unit,,No
172,SALT BISCUIT 2RS,சால்ட் பிஸ்கட் 2₹,Masala & Spices,biscuit,30.0,40.0,30.0,1 unit,,Yes
1362,SALT PISTA 250G,சால்ட் பிஸ்தா 250கிராம்,Masala & Spices,salt,300.0,425.0,290.0,250 g,,Yes
231,SANGU VATHAL 5RS,சஹ்கு வத்தல் 5₹,Masala & Spices,spice,58.0,75.0,58.0,1 unit,,Yes
410,SEERAGA THOOL 10RS,சீரக துஸள் 10₹,Masala & Spices,spice,90.0,100.0,82.0,1 unit,,Yes
642,SEERAGA THOOL 50G,சீரகத்துஸள் 50கி,Masala & Spices,spice,25.0,33.0,20.0,50 g,,Yes
644,SEERAGA THOOL 50G KATTU,சீரகத்துஸள் 50கி கட்டு,Masala & Spices,spice,370.0,660.0,360.0,50 g,,No
643,SEERAGA THOOL 50G SARAM,சீரகத்துஸள் 50கி சரம்,Masala & Spices,spice,190.0,330.0,185.0,50 g,,Yes
359,SEERAGA THOOL 5RS,சீரக்ததூள் 5₹,Masala & Spices,spice,40.0,50.0,38.0,1 unit,,Yes
64,SINGAM CHILLI,சிஹ்கம் மிள்காய்,Masala & Spices,spice,40.0,,35.0,1 unit,,Yes
413,SOAMBU THOOL 10RS,சொம்பத்துஸள் 10₹,Masala & Spices,spice,75.0,100.0,72.0,1 unit,,Yes
1284,SUGAR,சர்க்கரை,Masala & Spices,sugar,60.0,,52.0,1 unit,,Yes
1107,SUGAR  50KG,சர்க்கரை 50கி,Masala & Spices,sugar,2400.0,,2380.0,50 kg,,Yes
209,SUKKU 5RS,சுக்கு 5₹,Masala & Spices,generic,42.0,60.0,42.0,1 unit,,Yes
